phylum,class,order,family,genus,species,specificEpithet,body mass,body mass - units,original body mass,original body mass - units,metabolic rate,original metabolic rate,mass-specific metabolic rate,mass-specific metabolic rate - units
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,3.5e-06,kg,3.5,mg,1.52735064736294e-05,10.8,4.363858992,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,4.5e-06,kg,4.5,mg,5.23259018078045e-06,3.7,1.162797818,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,4.8e-06,kg,4.8,mg,1.5980613254816e-05,11.3,3.329294428,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,5.9e-06,kg,5.9,mg,1.20208152801713e-05,8.5,2.037426319,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,6.5e-06,kg,6.5,mg,4.3416356364854e-05,30.7,6.679439441,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,6.6e-06,kg,6.6,mg,9.05096679918781e-06,6.4,1.371358606,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,6.6e-06,kg,6.6,mg,2.23445742854949e-05,15.8,3.385541558,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,7.1e-06,kg,7.1,mg,7.21248916810278e-06,5.1,1.015843545,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,7.6e-06,kg,7.6,mg,3.11126983722081e-06,2.2,0.40937761,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,8.1e-06,kg,8.1,mg,6.22253967444162e-06,4.4,0.768214775,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,8.4e-06,kg,8.4,mg,5.65685424949238e-06,4,0.67343503,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,9.2e-06,kg,9.2,mg,4.07293505963451e-05,28.8,4.427103326,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,9.5e-06,kg,9.5,mg,3.64867099092259e-05,25.8,3.840706306,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,9.9e-06,kg,9.9,mg,8.9095454429505e-06,6.3,0.899954085,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,9.9e-06,kg,9.9,mg,1.72534054609518e-05,12.2,1.742768228,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,9.9e-06,kg,9.9,mg,2.20617315730203e-05,15.6,2.228457735,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,9.9e-06,kg,9.9,mg,2.16374675043084e-05,15.3,2.185602778,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.04e-05,kg,10.4,mg,1.3717871555019e-05,9.7,1.319026111,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.05e-05,kg,10.5,mg,6.78822509939086e-06,4.8,0.646497629,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.07e-05,kg,10.7,mg,9.89949493661167e-06,7,0.925186443,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.07e-05,kg,10.7,mg,7.48118974495367e-05,52.9,6.991766117,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.09e-05,kg,10.9,mg,7.21248916810278e-06,5.1,0.661696254,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.1e-05,kg,11,mg,4.65276262020748e-05,32.9,4.2297842,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.1e-05,kg,11,mg,2.22031529292576e-05,15.7,2.018468448,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.14e-05,kg,11.4,mg,7.91959594928933e-06,5.6,0.694701399,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.16e-05,kg,11.6,mg,3.08298556597335e-05,21.8,2.657746178,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.21e-05,kg,12.1,mg,1.0040916292849e-05,7.1,0.829827793,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.22e-05,kg,12.2,mg,3.81837661840736e-05,27,3.1298169,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.23e-05,kg,12.3,mg,2.46073159852919e-05,17.4,2.000594796,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.26e-05,kg,12.6,mg,6.08111831820431e-06,4.3,0.482628438,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.29e-05,kg,12.9,mg,4.72347329832614e-05,33.4,3.661607208,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.36e-05,kg,13.6,mg,4.73761543394987e-05,33.5,3.48354076,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.36e-05,kg,13.6,mg,6.05283404695685e-05,42.8,4.45061327,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.37e-05,kg,13.7,mg,1.52735064736294e-05,10.8,1.114854487,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.4e-05,kg,14,mg,7.62261110119098e-05,53.9,5.444722215,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.58e-05,kg,15.8,mg,9.81464212286928e-05,69.4,6.211798812,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.63e-05,kg,16.3,mg,1.49906637611548e-05,10.6,0.919672623,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.84e-05,kg,18.4,mg,0.000109036,77.1,5.925862264,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.91e-05,kg,19.1,mg,2.09303607231218e-05,14.8,1.095830404,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.95e-05,kg,19.5,mg,3.26683332908185e-05,23.1,1.675299143,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,1.98e-05,kg,19.8,mg,6.1659711319467e-05,43.6,3.114126834,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,2.14e-05,kg,21.4,mg,0.000104935,74.2,4.903488146,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,2.33e-05,kg,23.3,mg,3.42239682094289e-05,24.2,1.468839837,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,2.36e-05,kg,23.6,mg,7.11349421873667e-05,50.3,3.014192466,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,2.48e-05,kg,24.8,mg,8.61256059485215e-05,60.9,3.472806691,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,2.55e-05,kg,25.5,mg,5.23259018078045e-05,37,2.051996149,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,2.75e-05,kg,27.5,mg,5.48714862200761e-05,38.8,1.995326772,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,3.22e-05,kg,32.2,mg,0.000113279,80.1,3.517966036,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,4.34e-05,kg,43.4,mg,0.000221749,156.8,5.109416741,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,1.33e-06,kg,1.33,mg,5.30330085889911e-06,7.5,3.987444255,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,1.55e-06,kg,1.55,mg,6.43467170879758e-06,9.1,4.151401102,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,1.71e-06,kg,1.71,mg,7.28319984622144e-06,10.3,4.259181197,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,2.44e-06,kg,2.44,mg,7.07106781186547e-06,10,2.897978611,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,2.54e-06,kg,2.54,mg,9.97020561473032e-06,14.1,3.925277801,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,2.77e-06,kg,2.77,mg,1.08894444302728e-05,15.4,3.931207376,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,3.16e-06,kg,3.16,mg,8.9095454429505e-06,12.6,2.819476406,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,3.18e-06,kg,3.18,mg,9.54594154601839e-06,13.5,3.001868411,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,3.29e-06,kg,3.29,mg,9.33380951166243e-06,13.2,2.837024168,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,3.83e-06,kg,3.83,mg,9.19238815542512e-06,13,2.400101346,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,5.27e-06,kg,5.27,mg,1.68291413922398e-05,23.8,3.193385463,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,5.27e-06,kg,5.27,mg,1.66877200360025e-05,23.6,3.166550291,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,6.1e-06,kg,6.1,mg,1.37885822331377e-05,19.5,2.260423317,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,6.24e-06,kg,6.24,mg,1.42128463018496e-05,20.1,2.277699728,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,6.26e-06,kg,6.26,mg,1.21622366364086e-05,17.2,1.942849303,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,7.61e-06,kg,7.61,mg,1.27986327394765e-05,18.1,1.681817706,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,7.88e-06,kg,7.88,mg,1.3930003589375e-05,19.7,1.767766953,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,8.41e-06,kg,8.41,mg,2.3546655813512e-05,33.3,2.799840168,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,8.63e-06,kg,8.63,mg,2.02939646200539e-05,28.7,2.351560211,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,8.7e-06,kg,8.7,mg,1.47785317267988e-05,20.9,1.698681808,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,9.7e-06,kg,9.7,mg,2.25567063198509e-05,31.9,2.325433641,W/kg
Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,Cicindela repanda,repanda,8.5e-05,kg,0.085,g,0.000188889,0.034,2.222222222,W/kg
Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,Cicindela repanda,repanda,5.9e-05,kg,0.059,g,8.88888888888889e-05,0.016,1.506591337,W/kg
Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,Cicindela repanda,repanda,5.5e-05,kg,0.055,g,0.000116667,0.021,2.121212121,W/kg
Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,Cicindela repanda,repanda,6.9e-05,kg,0.069,g,0.000138889,0.025,2.012882448,W/kg
Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,Cicindela repanda,repanda,4.9e-05,kg,0.049,g,0.000122222,0.022,2.494331066,W/kg
Arthropoda,Arachnida,Araneae,Corinnidae,Myrmecotypus,Myrmecotypus rettenmeyeri,rettenmeyeri,2.18e-05,kg,21.8,mg,3.25613935645962e-05,0.331,1.493641907,W/kg
Arthropoda,Arachnida,Araneae,Clubionidae,Clubiona,Clubiona barroana,barroana,3.5e-05,kg,35,mg,4.99083972427776e-05,0.316,1.425954207,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus sericeiventris,sericeiventris,4.02e-05,kg,40.2,mg,7.31054231800491e-05,0.403,1.818542865,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys nitida,nitida,1.71e-06,kg,1.71,mg,5.99739687531182e-06,2.48,3.507249635,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys nitida,nitida,1.71e-06,kg,1.71,mg,5.5746e-06,3.26,3.26,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys nitida,nitida,1.71e-06,kg,1.71,mg,2.17647467249219e-06,1.8,1.272792206,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys nitida,nitida,1.71e-06,kg,1.71,mg,4.62555e-06,5.41,2.705,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys schwabi,schwabi,8.47e-06,kg,8.47,mg,7.90573665637808e-06,0.66,0.933380951,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys schwabi,schwabi,8.47e-06,kg,8.47,mg,2.46477e-05,2.91,2.91,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys schwabi,schwabi,8.47e-06,kg,8.47,mg,1.62307169233217e-05,2.71,1.916259377,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys schwabi,schwabi,8.47e-06,kg,8.47,mg,2.00739e-05,4.74,2.37,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys attenuata,attenuata,5.38e-06,kg,5.38,mg,2.14662e-05,3.99,3.99,W/kg
Arthropoda,Insecta,Orthoperta,Gryllidae,Acheta,Acheta domesticus,domesticus,0.000369,kg,0.369,g,0.00112135,0.547,3.038888889,W/kg
Arthropoda,Insecta,Orthoptera,Acrididae,Encoptolophus,Encoptolophus sordidus,sordidus,5.82e-05,kg,58.2,mg,0.000455577,1.409,7.827777778,W/kg
Arthropoda,Insecta,Orthoptera,Gryllidae,Hophlosphyrum,Hophlosphyrum griseus,griseus,3.84e-05,kg,38.4,mg,5.93908939848689e-05,3.07,1.546637864,W/kg
Arthropoda,Insecta,Orthoptera,Gryllidae,Hophlosphyrum,Hophlosphyrum griseus,griseus,4.22e-05,kg,42.2,mg,8.69583284892462e-05,8.99,2.060623898,W/kg
Arthropoda,Insecta,Orthoptera,Gryllidae,Hophlosphyrum,Hophlosphyrum griseus,griseus,3.62e-05,kg,36.2,mg,8.28957591938643e-05,17.14,2.289938099,W/kg
Arthropoda,Insecta,Coleoptera,Scarabaeidae,Circellium,Circellium bacchus,bacchus,0.006836,kg,6.836,g,0.013423,0.406,1.963575159,W/kg
Arthropoda,Insecta,Coleoptera,Scarabaeidae,Pachylomerus,Pachylomerus femoralis,femoralis,0.004915,kg,4.915,g,0.00850997,0.358,1.731428343,W/kg
Arthropoda,Insecta,Coleoptera,Scarabaeidae,Aphodius,Aphodius distinctus,distinctus,7.8e-06,kg,7.8,mg,0.000103333,9.3,13.24786325,W/kg
Arthropoda,Insecta,Coleoptera,Scarabaeidae,Aphodius,Aphodius prodromus,prodromus,1.38e-05,kg,13.8,mg,0.000164444,14.8,11.91626409,W/kg
Arthropoda,Insecta,Coleoptera,Scarabaeidae,Aphodius,Aphodius contaminatus,contaminatus,1.45e-05,kg,14.5,mg,0.000113333,10.2,7.816091954,W/kg
Arthropoda,Insecta,Coleoptera,Scarabaeidae,Aphodius,Aphodius rufus,rufus,2.09e-05,kg,20.9,mg,0.000167778,15.1,8.02764487,W/kg
Arthropoda,Insecta,Coleoptera,Scarabaeidae,Aphodius,Aphodius fimetarius,fimetarius,3.09e-05,kg,30.9,mg,0.000184444,16.6,5.969075872,W/kg
Arthropoda,Insecta,Coleoptera,Scarabaeidae,Aphodius,Aphodius rufipes,rufipes,9.12e-05,kg,91.2,mg,0.000654444,58.9,7.175925926,W/kg
Arthropoda,Insecta,Coleoptera,Scarabaeidae,Aphodius,Aphodius fossor,fossor,0.0001288,kg,128.8,mg,0.000734444,66.1,5.70220842,W/kg
Arthropoda,Insecta,Blattodea,Blattidae,Periplaneta,Periplaneta americana,americana,9e-04,kg,0.9,g,0.000964596,0.18,1.071773463,W/kg
Arthropoda,Insecta,Coleoptera,Carabidae,Calosoma,Calosoma affine,affine,0.00062,kg,0.62,g,0.000775249,0.21,1.250402373,W/kg
Arthropoda,Insecta,Orthoptera,Gryllidae,Teleogryllus,Teleogryllus commodus,commodus,0.00095,kg,0.95,g,0.005600016,0.99,5.894754044,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca rustica,rustica,0.002916,kg,2.916,g,0.005692439,0.892,1.952139408,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca rustica,rustica,0.002704,kg,2.704,g,0.008462078,1.326,3.129466672,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca corallina,corallina,0.001423,kg,1.423,g,,,,
Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca corallina,corallina,0.001307,kg,1.307,g,0.002788784,0.437,2.133729411,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca corallina,corallina,0.001294,kg,1.294,g,0.003069577,0.481,2.372161724,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca corallina,corallina,0.001388,kg,1.388,g,0.002112329,0.331,1.521850606,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca corallina,corallina,0.002484,kg,2.484,g,0.005705202,0.894,2.296780125,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca lefeburei,lefeburei,0.000571,kg,0.571,g,0.000976394,0.153,1.709971282,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Protambulyx,Protambulyx strigilis,strigilis,0.000901,kg,0.901,g,0.002405885,0.377,2.670238499,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Protambulyx,Protambulyx strigilis,strigilis,0.001124,kg,1.124,g,0.002629243,0.412,2.339184076,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Protambulyx,Protambulyx strigilis,strigilis,0.001261,kg,1.261,g,0.002093184,0.328,1.659939468,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Erinnyis,Erinnyis oenotrus,oenotrus,0.000964,kg,0.964,g,0.003816231,0.598,3.95874606,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Erinnyis,Erinnyis ello,ello,0.00121,kg,1.21,g,0.004365054,0.684,3.607482437,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Pachylia,Pachylia ficus,ficus,0.003225,kg,3.225,g,0.005398882,0.846,1.674072021,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Madoryx,Madoryx oeclus,oeclus,0.001494,kg,1.494,g,0.006011521,0.942,4.023776032,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Madoryx,Madoryx oeclus,oeclus,0.001904,kg,1.904,g,0.005322302,0.834,2.795326879,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Perigonia,Perigonia lusca,lusca,0.000398,kg,0.398,g,0.001365675,0.214,3.431343495,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Perigonia,Perigonia lusca,lusca,0.000419,kg,0.419,g,0.00200384,0.314,4.782435474,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Perigonia,Perigonia lusca,lusca,0.000858,kg,0.858,g,0.003803468,0.596,4.432946255,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Perigonia,Perigonia lusca,lusca,0.000514,kg,0.514,g,,,,
Arthropoda,Insecta,Lepidoptera,Sphingidae,Enyo,Enyo ocypete,ocypete,0.000575,kg,0.575,g,0.001174225,0.184,2.042130409,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Enyo,Enyo ocypete,ocypete,0.00036,kg,0.36,g,,,,
Arthropoda,Insecta,Lepidoptera,Sphingidae,Enyo,Enyo ocypete,ocypete,0.000335,kg,0.335,g,,,,
Arthropoda,Insecta,Lepidoptera,Sphingidae,Enyo,Enyo ocypete,ocypete,0.000388,kg,0.388,g,0.001333766,0.209,3.437542328,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Enyo,Enyo ocypete,ocypete,0.000397,kg,0.397,g,0.001129553,0.177,2.845222626,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Oryba,Oryba achemenides,achemenides,0.00223,kg,2.23,g,0.004939403,0.774,2.214978891,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Oryba,Oryba achemenides,achemenides,0.003387,kg,3.387,g,0.007849439,1.23,2.317519563,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Pachygonia,Pachygonia drucei,drucei,0.000702,kg,0.702,g,0.001563506,0.245,2.227216659,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Xylophanes,Xylophanes libya,libya,0.000559,kg,0.559,g,0.002693059,0.422,4.817637704,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Xylophanes,Xylophanes chiron,chiron,0.000708,kg,0.708,g,0.00142311,0.223,2.010041848,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Xylophanes,Xylophanes chiron,chiron,0.000948,kg,0.948,g,,,,
Arthropoda,Insecta,Lepidoptera,Sphingidae,Xylophanes,Xylophanes pluto,pluto,0.000826,kg,0.826,g,,,,
Arthropoda,Insecta,Lepidoptera,Sphingidae,Xylophanes,Xylophanes pluto,pluto,0.000876,kg,0.876,g,0.002559045,0.401,2.921283868,W/kg
Arthropoda,Insecta,Lepidoptera,Sphingidae,Xylophanes,Xylophanes pluto,pluto,0.000782,kg,0.782,g,0.002208054,0.346,2.823597832,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris hamata,hamata,0.000564,kg,0.564,g,0.002105947,0.33,3.733948553,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris jacunda,jacunda,0.001083,kg,1.083,g,0.00485006,0.76,4.47835616,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris jacunda,jacunda,0.00028,kg,0.28,g,0.001148698,0.18,4.102494125,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris jacunda,jacunda,0.000252,kg,0.252,g,0.000829615,0.13,3.292124915,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris jacunda,jacunda,0.000254,kg,0.254,g,0.000446716,0.07,1.758724516,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris jacunda,jacunda,0.001402,kg,1.402,g,0.001084882,0.17,0.773810114,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris jacunda,jacunda,0.001271,kg,1.271,g,0.002297397,0.36,1.807550519,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris jacunda,jacunda,0.000412,kg,0.412,g,0.001659231,0.26,4.027259605,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris jacunda,jacunda,0.000272,kg,0.272,g,0.000765799,0.12,2.815437145,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris belti,belti,0.000665,kg,0.665,g,,,,
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris fieldi,fieldi,0.000394,kg,0.394,g,0.001148698,0.18,2.915478058,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris zugana,zugana,0.000874,kg,0.874,g,0.001467781,0.23,1.67938356,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris zugana,zugana,0.000576,kg,0.576,g,0.000765799,0.12,1.329511985,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris zugana,zugana,0.000294,kg,0.294,g,0.000574349,0.09,1.953568631,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris zugana,zugana,0.000415,kg,0.415,g,0.001850681,0.29,4.459471525,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris zugana,zugana,0.00034,kg,0.34,g,,,,
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris zugana,zugana,0.000345,kg,0.345,g,,,,
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris zugana,zugana,0.000575,kg,0.575,g,,,,
Arthropoda,Insecta,Lepidoptera,Saturniidae,Automerina,Automerina auletes,auletes,0.00072,kg,0.72,g,0.001914497,0.3,2.65902397,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudoautomeris,Pseudoautomeris salmonea,salmonea,0.00048,kg,0.48,g,,,,
Arthropoda,Insecta,Lepidoptera,Saturniidae,Dirphea,Dirphea agis,agis,0.000197,kg,0.197,g,0.000510533,0.08,2.591536052,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia praeda,praeda,0.000139,kg,0.139,g,0.001212515,0.19,8.723128995,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia praeda,praeda,0.000153,kg,0.153,g,0.000510533,0.08,3.336814394,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia sp.,sp.,0.000771,kg,0.771,g,0.001659231,0.26,2.152050528,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia sp.,sp.,0.000332,kg,0.332,g,0.000765799,0.12,2.306623203,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia sp.,sp.,0.000399,kg,0.399,g,,,,
Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia sp.,sp.,6.2e-05,kg,0.062,g,0.000957249,0.15,15.43949402,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia sp.,sp.,9.1e-05,kg,0.091,g,0.000574349,0.09,6.311529423,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia sp.,sp.,6.1e-05,kg,0.061,g,0.00019145,0.03,3.138520096,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia sp.,sp.,8.8e-05,kg,0.088,g,0.000446716,0.07,5.076318488,W/kg
